policy_id,payment_amount,payment_date,payment_id
168,110.0,2023-08-09,2008
168,110.0,2023-09-09,2009
168,110.0,2023-10-09,2010
168,110.0,2023-11-09,2011
168,110.0,2023-12-09,2012
168,110.0,2024-01-09,2013
168,110.0,2024-02-09,2014
168,110.0,2024-03-09,2015
168,110.0,2024-04-09,2016
169,96.75,2018-05-11,2017
169,96.75,2018-06-11,2018
169,96.75,2018-07-11,2019
169,96.75,2018-08-11,2020
169,96.75,2018-09-11,2021
169,96.75,2018-10-11,2022
169,96.75,2018-11-11,2023
169,96.75,2018-12-11,2024
169,96.75,2019-01-11,2025
169,96.75,2019-02-11,2026
169,96.75,2019-03-11,2027
169,96.75,2019-04-11,2028
170,88.25,2022-05-05,2029
170,88.25,2022-06-05,2030
170,88.25,2022-07-05,2031
170,88.25,2022-08-05,2032
170,88.25,2022-09-05,2033
170,88.25,2022-10-05,2034
170,88.25,2022-11-05,2035
170,88.25,2022-12-05,2036
170,88.25,2023-01-05,2037
170,88.25,2023-02-05,2038
170,88.25,2023-03-05,2039
170,88.25,2023-04-05,2040
171,147.58333333333334,2021-06-10,2041
171,147.58333333333334,2021-07-10,2042
171,147.58333333333334,2021-08-10,2043
171,147.58333333333334,2021-09-10,2044
171,147.58333333333334,2021-10-10,2045
171,147.58333333333334,2021-11-10,2046
171,147.58333333333334,2021-12-10,2047
171,147.58333333333334,2022-01-10,2048
171,147.58333333333334,2022-02-10,2049
171,147.58333333333334,2022-03-10,2050
171,147.58333333333334,2022-04-10,2051
171,147.58333333333334,2022-05-10,2052
172,192.75,2022-08-05,2053
172,192.75,2022-09-05,2054
172,192.75,2022-10-05,2055
172,192.75,2022-11-05,2056
172,192.75,2022-12-05,2057
172,192.75,2023-01-05,2058
172,192.75,2023-02-05,2059
172,192.75,2023-03-05,2060
172,192.75,2023-04-05,2061
172,192.75,2023-05-05,2062
172,192.75,2023-06-05,2063
172,192.75,2023-07-05,2064
173,92.41666666666667,2018-02-23,2065
173,92.41666666666667,2018-03-23,2066
173,92.41666666666667,2018-04-23,2067
173,92.41666666666667,2018-05-23,2068
173,92.41666666666667,2018-06-23,2069
173,92.41666666666667,2018-07-23,2070
173,92.41666666666667,2018-08-23,2071
173,92.41666666666667,2018-09-23,2072
173,92.41666666666667,2018-10-23,2073
173,92.41666666666667,2018-11-23,2074
173,92.41666666666667,2018-12-23,2075
173,92.41666666666667,2019-01-23,2076
174,246.75,2019-05-20,2077
174,246.75,2019-06-20,2078
174,246.75,2019-07-20,2079
174,246.75,2019-08-20,2080
174,246.75,2019-09-20,2081
174,246.75,2019-10-20,2082
174,246.75,2019-11-20,2083
174,246.75,2019-12-20,2084
174,246.75,2020-01-20,2085
174,246.75,2020-02-20,2086
174,246.75,2020-03-20,2087
174,246.75,2020-04-20,2088
175,43.666666666666664,2020-03-04,2089
175,43.666666666666664,2020-04-04,2090
175,43.666666666666664,2020-05-04,2091
175,43.666666666666664,2020-06-04,2092
175,43.666666666666664,2020-07-04,2093
175,43.666666666666664,2020-08-04,2094
175,43.666666666666664,2020-09-04,2095
175,43.666666666666664,2020-10-04,2096
175,43.666666666666664,2020-11-04,2097
175,43.666666666666664,2020-12-04,2098
175,43.666666666666664,2021-01-04,2099
175,43.666666666666664,2021-02-04,2100
176,210.66666666666666,2021-07-09,2101
176,210.66666666666666,2021-08-09,2102
176,210.66666666666666,2021-09-09,2103
176,210.66666666666666,2021-10-09,2104
176,210.66666666666666,2021-11-09,2105
176,210.66666666666666,2021-12-09,2106
176,210.66666666666666,2022-01-09,2107
176,210.66666666666666,2022-02-09,2108
176,210.66666666666666,2022-03-09,2109
176,210.66666666666666,2022-04-09,2110
176,210.66666666666666,2022-05-09,2111
176,210.66666666666666,2022-06-09,2112
177,65.25,2020-08-26,2113
177,65.25,2020-09-26,2114
177,65.25,2020-10-26,2115
177,65.25,2020-11-26,2116
177,65.25,2020-12-26,2117
177,65.25,2021-01-26,2118
177,65.25,2021-02-26,2119
177,65.25,2021-03-26,2120
177,65.25,2021-04-26,2121
177,65.25,2021-05-26,2122
177,65.25,2021-06-26,2123
177,65.25,2021-07-26,2124
178,164.33333333333334,2022-04-30,2125
178,164.33333333333334,2022-05-30,2126
178,164.33333333333334,2022-06-30,2127
178,164.33333333333334,2022-07-30,2128
178,164.33333333333334,2022-08-30,2129
178,164.33333333333334,2022-09-30,2130
178,164.33333333333334,2022-10-30,2131
178,164.33333333333334,2022-11-30,2132
178,164.33333333333334,2022-12-30,2133
178,164.33333333333334,2023-01-30,2134
178,164.33333333333334,2023-02-28,2135
178,164.33333333333334,2023-03-30,2136
179,66.66666666666667,2018-06-14,2137
179,66.66666666666667,2018-07-14,2138
179,66.66666666666667,2018-08-14,2139
179,66.66666666666667,2018-09-14,2140
179,66.66666666666667,2018-10-14,2141
179,66.66666666666667,2018-11-14,2142
179,66.66666666666667,2018-12-14,2143
179,66.66666666666667,2019-01-14,2144
179,66.66666666666667,2019-02-14,2145
179,66.66666666666667,2019-03-14,2146
179,66.66666666666667,2019-04-14,2147
179,66.66666666666667,2019-05-14,2148
180,132.58333333333334,2021-12-04,2149
180,132.58333333333334,2022-01-04,2150
180,132.58333333333334,2022-02-04,2151
180,132.58333333333334,2022-03-04,2152
180,132.58333333333334,2022-04-04,2153
180,132.58333333333334,2022-05-04,2154
180,132.58333333333334,2022-06-04,2155
180,132.58333333333334,2022-07-04,2156
180,132.58333333333334,2022-08-04,2157
180,132.58333333333334,2022-09-04,2158
180,132.58333333333334,2022-10-04,2159
180,132.58333333333334,2022-11-04,2160
181,127.5,2020-11-13,2161
181,127.5,2020-12-13,2162
181,127.5,2021-01-13,2163
181,127.5,2021-02-13,2164
181,127.5,2021-03-13,2165
181,127.5,2021-04-13,2166
181,127.5,2021-05-13,2167
181,127.5,2021-06-13,2168
181,127.5,2021-07-13,2169
181,127.5,2021-08-13,2170
181,127.5,2021-09-13,2171
181,127.5,2021-10-13,2172
182,109.66666666666667,2019-11-09,2173
182,109.66666666666667,2019-12-09,2174
182,109.66666666666667,2020-01-09,2175
182,109.66666666666667,2020-02-09,2176
182,109.66666666666667,2020-03-09,2177
182,109.66666666666667,2020-04-09,2178
182,109.66666666666667,2020-05-09,2179
182,109.66666666666667,2020-06-09,2180
182,109.66666666666667,2020-07-09,2181
182,109.66666666666667,2020-08-09,2182
182,109.66666666666667,2020-09-09,2183
182,109.66666666666667,2020-10-09,2184
183,48.5,2022-08-14,2185
183,48.5,2022-09-14,2186
183,48.5,2022-10-14,2187
183,48.5,2022-11-14,2188
183,48.5,2022-12-14,2189
183,48.5,2023-01-14,2190
183,48.5,2023-02-14,2191
183,48.5,2023-03-14,2192
183,48.5,2023-04-14,2193
183,48.5,2023-05-14,2194
183,48.5,2023-06-14,2195
183,48.5,2023-07-14,2196
184,201.66666666666666,2023-04-13,2197
184,201.66666666666666,2023-05-13,2198
184,201.66666666666666,2023-06-13,2199
184,201.66666666666666,2023-07-13,2200
184,201.66666666666666,2023-08-13,2201
184,201.66666666666666,2023-09-13,2202
184,201.66666666666666,2023-10-13,2203
184,201.66666666666666,2023-11-13,2204
184,201.66666666666666,2023-12-13,2205
184,201.66666666666666,2024-01-13,2206
184,201.66666666666666,2024-02-13,2207
184,201.66666666666666,2024-03-13,2208
185,216.08333333333334,2018-11-01,2209
185,216.08333333333334,2018-12-01,2210
185,216.08333333333334,2019-01-01,2211
185,216.08333333333334,2019-02-01,2212
185,216.08333333333334,2019-03-01,2213
185,216.08333333333334,2019-04-01,2214
185,216.08333333333334,2019-05-01,2215
185,216.08333333333334,2019-06-01,2216
185,216.08333333333334,2019-07-01,2217
185,216.08333333333334,2019-08-01,2218
185,216.08333333333334,2019-09-01,2219
185,216.08333333333334,2019-10-01,2220
186,93.08333333333333,2021-11-01,2221
186,93.08333333333333,2021-12-01,2222
186,93.08333333333333,2022-01-01,2223
186,93.08333333333333,2022-02-01,2224
186,93.08333333333333,2022-03-01,2225
186,93.08333333333333,2022-04-01,2226
186,93.08333333333333,2022-05-01,2227
186,93.08333333333333,2022-06-01,2228
186,93.08333333333333,2022-07-01,2229
186,93.08333333333333,2022-08-01,2230
186,93.08333333333333,2022-09-01,2231
186,93.08333333333333,2022-10-01,2232
187,234.08333333333334,2018-09-01,2233
187,234.08333333333334,2018-10-01,2234
187,234.08333333333334,2018-11-01,2235
187,234.08333333333334,2018-12-01,2236
187,234.08333333333334,2019-01-01,2237
187,234.08333333333334,2019-02-01,2238
187,234.08333333333334,2019-03-01,2239
187,234.08333333333334,2019-04-01,2240
187,234.08333333333334,2019-05-01,2241
187,234.08333333333334,2019-06-01,2242
187,234.08333333333334,2019-07-01,2243
187,234.08333333333334,2019-08-01,2244
188,56.25,2019-10-21,2245
188,56.25,2019-11-21,2246
188,56.25,2019-12-21,2247
188,56.25,2020-01-21,2248
188,56.25,2020-02-21,2249
188,56.25,2020-03-21,2250
188,56.25,2020-04-21,2251
188,56.25,2020-05-21,2252
188,56.25,2020-06-21,2253
188,56.25,2020-07-21,2254
188,56.25,2020-08-21,2255
188,56.25,2020-09-21,2256
189,140.75,2019-11-08,2257
189,140.75,2019-12-08,2258
189,140.75,2020-01-08,2259
189,140.75,2020-02-08,2260
189,140.75,2020-03-08,2261
189,140.75,2020-04-08,2262
189,140.75,2020-05-08,2263
189,140.75,2020-06-08,2264
189,140.75,2020-07-08,2265
189,140.75,2020-08-08,2266
189,140.75,2020-09-08,2267
189,140.75,2020-10-08,2268
190,111.75,2018-09-17,2269
190,111.75,2018-10-17,2270
190,111.75,2018-11-17,2271
190,111.75,2018-12-17,2272
190,111.75,2019-01-17,2273
190,111.75,2019-02-17,2274
190,111.75,2019-03-17,2275
190,111.75,2019-04-17,2276
190,111.75,2019-05-17,2277
190,111.75,2019-06-17,2278
190,111.75,2019-07-17,2279
190,111.75,2019-08-17,2280
191,72.41666666666667,2022-11-17,2281
191,72.41666666666667,2022-12-17,2282
191,72.41666666666667,2023-01-17,2283
191,72.41666666666667,2023-02-17,2284
191,72.41666666666667,2023-03-17,2285
191,72.41666666666667,2023-04-17,2286
191,72.41666666666667,2023-05-17,2287
191,72.41666666666667,2023-06-17,2288
191,72.41666666666667,2023-07-17,2289
191,72.41666666666667,2023-08-17,2290
191,72.41666666666667,2023-09-17,2291
191,72.41666666666667,2023-10-17,2292
192,193.16666666666666,2018-08-18,2293
192,193.16666666666666,2018-09-18,2294
192,193.16666666666666,2018-10-18,2295
192,193.16666666666666,2018-11-18,2296
192,193.16666666666666,2018-12-18,2297
192,193.16666666666666,2019-01-18,2298
192,193.16666666666666,2019-02-18,2299
192,193.16666666666666,2019-03-18,2300
192,193.16666666666666,2019-04-18,2301
192,193.16666666666666,2019-05-18,2302
192,193.16666666666666,2019-06-18,2303
192,193.16666666666666,2019-07-18,2304
193,216.75,2018-10-04,2305
193,216.75,2018-11-04,2306
193,216.75,2018-12-04,2307
193,216.75,2019-01-04,2308
193,216.75,2019-02-04,2309
193,216.75,2019-03-04,2310
193,216.75,2019-04-04,2311
193,216.75,2019-05-04,2312
193,216.75,2019-06-04,2313
193,216.75,2019-07-04,2314
193,216.75,2019-08-04,2315
193,216.75,2019-09-04,2316
194,99.08333333333333,2019-09-15,2317
194,99.08333333333333,2019-10-15,2318
194,99.08333333333333,2019-11-15,2319
194,99.08333333333333,2019-12-15,2320
194,99.08333333333333,2020-01-15,2321
194,99.08333333333333,2020-02-15,2322
194,99.08333333333333,2020-03-15,2323
194,99.08333333333333,2020-04-15,2324
194,99.08333333333333,2020-05-15,2325
194,99.08333333333333,2020-06-15,2326
194,99.08333333333333,2020-07-15,2327
194,99.08333333333333,2020-08-15,2328
195,189.91666666666666,2019-10-24,2329
195,189.91666666666666,2019-11-24,2330
195,189.91666666666666,2019-12-24,2331
195,189.91666666666666,2020-01-24,2332
195,189.91666666666666,2020-02-24,2333
195,189.91666666666666,2020-03-24,2334
195,189.91666666666666,2020-04-24,2335
195,189.91666666666666,2020-05-24,2336
195,189.91666666666666,2020-06-24,2337
195,189.91666666666666,2020-07-24,2338
195,189.91666666666666,2020-08-24,2339
195,189.91666666666666,2020-09-24,2340
196,155.33333333333334,2018-09-02,2341
196,155.33333333333334,2018-10-02,2342
196,155.33333333333334,2018-11-02,2343
196,155.33333333333334,2018-12-02,2344
196,155.33333333333334,2019-01-02,2345
196,155.33333333333334,2019-02-02,2346
196,155.33333333333334,2019-03-02,2347
196,155.33333333333334,2019-04-02,2348
196,155.33333333333334,2019-05-02,2349
196,155.33333333333334,2019-06-02,2350
196,155.33333333333334,2019-07-02,2351
196,155.33333333333334,2019-08-02,2352
197,161.0,2021-10-09,2353
197,161.0,2021-11-09,2354
197,161.0,2021-12-09,2355
197,161.0,2022-01-09,2356
197,161.0,2022-02-09,2357
197,161.0,2022-03-09,2358
197,161.0,2022-04-09,2359
197,161.0,2022-05-09,2360
197,161.0,2022-06-09,2361
197,161.0,2022-07-09,2362
197,161.0,2022-08-09,2363
197,161.0,2022-09-09,2364
198,72.16666666666667,2019-07-12,2365
198,72.16666666666667,2019-08-12,2366
198,72.16666666666667,2019-09-12,2367
198,72.16666666666667,2019-10-12,2368
198,72.16666666666667,2019-11-12,2369
198,72.16666666666667,2019-12-12,2370
198,72.16666666666667,2020-01-12,2371
198,72.16666666666667,2020-02-12,2372
198,72.16666666666667,2020-03-12,2373
198,72.16666666666667,2020-04-12,2374
198,72.16666666666667,2020-05-12,2375
198,72.16666666666667,2020-06-12,2376
199,95.25,2020-05-13,2377
199,95.25,2020-06-13,2378
199,95.25,2020-07-13,2379
199,95.25,2020-08-13,2380
199,95.25,2020-09-13,2381
199,95.25,2020-10-13,2382
199,95.25,2020-11-13,2383
199,95.25,2020-12-13,2384
199,95.25,2021-01-13,2385
199,95.25,2021-02-13,2386
199,95.25,2021-03-13,2387
199,95.25,2021-04-13,2388
200,243.83333333333334,2023-01-10,2389
200,243.83333333333334,2023-02-10,2390
200,243.83333333333334,2023-03-10,2391
200,243.83333333333334,2023-04-10,2392
200,243.83333333333334,2023-05-10,2393
200,243.83333333333334,2023-06-10,2394
200,243.83333333333334,2023-07-10,2395
200,243.83333333333334,2023-08-10,2396
200,243.83333333333334,2023-09-10,2397
200,243.83333333333334,2023-10-10,2398
200,243.83333333333334,2023-11-10,2399
200,243.83333333333334,2023-12-10,2400
201,47.666666666666664,2022-12-20,2401
201,47.666666666666664,2023-01-20,2402
201,47.666666666666664,2023-02-20,2403
201,47.666666666666664,2023-03-20,2404
201,47.666666666666664,2023-04-20,2405
201,47.666666666666664,2023-05-20,2406
201,47.666666666666664,2023-06-20,2407
201,47.666666666666664,2023-07-20,2408
201,47.666666666666664,2023-08-20,2409
201,47.666666666666664,2023-09-20,2410
201,47.666666666666664,2023-10-20,2411
201,47.666666666666664,2023-11-20,2412
202,147.58333333333334,2022-02-18,2413
202,147.58333333333334,2022-03-18,2414
202,147.58333333333334,2022-04-18,2415
202,147.58333333333334,2022-05-18,2416
202,147.58333333333334,2022-06-18,2417
202,147.58333333333334,2022-07-18,2418
202,147.58333333333334,2022-08-18,2419
202,147.58333333333334,2022-09-18,2420
202,147.58333333333334,2022-10-18,2421
202,147.58333333333334,2022-11-18,2422
202,147.58333333333334,2022-12-18,2423
202,147.58333333333334,2023-01-18,2424
203,113.25,2020-02-14,2425
203,113.25,2020-03-14,2426
203,113.25,2020-04-14,2427
203,113.25,2020-05-14,2428
203,113.25,2020-06-14,2429
203,113.25,2020-07-14,2430
203,113.25,2020-08-14,2431
203,113.25,2020-09-14,2432
203,113.25,2020-10-14,2433
203,113.25,2020-11-14,2434
203,113.25,2020-12-14,2435
203,113.25,2021-01-14,2436
204,45.166666666666664,2019-07-03,2437
204,45.166666666666664,2019-08-03,2438
204,45.166666666666664,2019-09-03,2439
204,45.166666666666664,2019-10-03,2440
204,45.166666666666664,2019-11-03,2441
204,45.166666666666664,2019-12-03,2442
204,45.166666666666664,2020-01-03,2443
204,45.166666666666664,2020-02-03,2444
204,45.166666666666664,2020-03-03,2445
204,45.166666666666664,2020-04-03,2446
204,45.166666666666664,2020-05-03,2447
204,45.166666666666664,2020-06-03,2448
205,243.66666666666666,2018-08-13,2449
205,243.66666666666666,2018-09-13,2450
205,243.66666666666666,2018-10-13,2451
205,243.66666666666666,2018-11-13,2452
205,243.66666666666666,2018-12-13,2453
205,243.66666666666666,2019-01-13,2454
205,243.66666666666666,2019-02-13,2455
205,243.66666666666666,2019-03-13,2456
205,243.66666666666666,2019-04-13,2457
205,243.66666666666666,2019-05-13,2458
205,243.66666666666666,2019-06-13,2459
205,243.66666666666666,2019-07-13,2460
206,130.33333333333334,2019-05-01,2461
206,130.33333333333334,2019-06-01,2462
206,130.33333333333334,2019-07-01,2463
206,130.33333333333334,2019-08-01,2464
206,130.33333333333334,2019-09-01,2465
206,130.33333333333334,2019-10-01,2466
206,130.33333333333334,2019-11-01,2467
206,130.33333333333334,2019-12-01,2468
206,130.33333333333334,2020-01-01,2469
206,130.33333333333334,2020-02-01,2470
206,130.33333333333334,2020-03-01,2471
206,130.33333333333334,2020-04-01,2472
207,226.41666666666666,2019-03-19,2473
207,226.41666666666666,2019-04-19,2474
207,226.41666666666666,2019-05-19,2475
207,226.41666666666666,2019-06-19,2476
207,226.41666666666666,2019-07-19,2477
207,226.41666666666666,2019-08-19,2478
207,226.41666666666666,2019-09-19,2479
207,226.41666666666666,2019-10-19,2480
207,226.41666666666666,2019-11-19,2481
207,226.41666666666666,2019-12-19,2482
207,226.41666666666666,2020-01-19,2483
207,226.41666666666666,2020-02-19,2484
208,229.91666666666666,2018-10-23,2485
208,229.91666666666666,2018-11-23,2486
208,229.91666666666666,2018-12-23,2487
208,229.91666666666666,2019-01-23,2488
208,229.91666666666666,2019-02-23,2489
208,229.91666666666666,2019-03-23,2490
208,229.91666666666666,2019-04-23,2491
208,229.91666666666666,2019-05-23,2492
208,229.91666666666666,2019-06-23,2493
208,229.91666666666666,2019-07-23,2494
208,229.91666666666666,2019-08-23,2495
208,229.91666666666666,2019-09-23,2496
209,168.0,2022-05-28,2497
209,168.0,2022-06-28,2498
209,168.0,2022-07-28,2499
209,168.0,2022-08-28,2500
209,168.0,2022-09-28,2501
209,168.0,2022-10-28,2502
209,168.0,2022-11-28,2503
209,168.0,2022-12-28,2504
209,168.0,2023-01-28,2505
209,168.0,2023-02-28,2506
209,168.0,2023-03-28,2507
209,168.0,2023-04-28,2508
210,215.5,2022-06-19,2509
210,215.5,2022-07-19,2510
210,215.5,2022-08-19,2511
210,215.5,2022-09-19,2512
210,215.5,2022-10-19,2513
210,215.5,2022-11-19,2514
210,215.5,2022-12-19,2515
210,215.5,2023-01-19,2516
210,215.5,2023-02-19,2517
210,215.5,2023-03-19,2518
210,215.5,2023-04-19,2519
210,215.5,2023-05-19,2520
211,72.33333333333333,2022-02-11,2521
211,72.33333333333333,2022-03-11,2522
211,72.33333333333333,2022-04-11,2523
211,72.33333333333333,2022-05-11,2524
211,72.33333333333333,2022-06-11,2525
211,72.33333333333333,2022-07-11,2526
211,72.33333333333333,2022-08-11,2527
211,72.33333333333333,2022-09-11,2528
211,72.33333333333333,2022-10-11,2529
211,72.33333333333333,2022-11-11,2530
211,72.33333333333333,2022-12-11,2531
211,72.33333333333333,2023-01-11,2532
212,54.166666666666664,2021-12-24,2533
212,54.166666666666664,2022-01-24,2534
212,54.166666666666664,2022-02-24,2535
212,54.166666666666664,2022-03-24,2536
212,54.166666666666664,2022-04-24,2537
212,54.166666666666664,2022-05-24,2538
212,54.166666666666664,2022-06-24,2539
212,54.166666666666664,2022-07-24,2540
212,54.166666666666664,2022-08-24,2541
212,54.166666666666664,2022-09-24,2542
212,54.166666666666664,2022-10-24,2543
212,54.166666666666664,2022-11-24,2544
213,136.16666666666666,2018-04-02,2545
213,136.16666666666666,2018-05-02,2546
213,136.16666666666666,2018-06-02,2547
213,136.16666666666666,2018-07-02,2548
213,136.16666666666666,2018-08-02,2549
213,136.16666666666666,2018-09-02,2550
213,136.16666666666666,2018-10-02,2551
213,136.16666666666666,2018-11-02,2552
213,136.16666666666666,2018-12-02,2553
213,136.16666666666666,2019-01-02,2554
213,136.16666666666666,2019-02-02,2555
213,136.16666666666666,2019-03-02,2556
214,166.91666666666666,2020-12-27,2557
214,166.91666666666666,2021-01-27,2558
214,166.91666666666666,2021-02-27,2559
214,166.91666666666666,2021-03-27,2560
214,166.91666666666666,2021-04-27,2561
214,166.91666666666666,2021-05-27,2562
214,166.91666666666666,2021-06-27,2563
214,166.91666666666666,2021-07-27,2564
214,166.91666666666666,2021-08-27,2565
214,166.91666666666666,2021-09-27,2566
214,166.91666666666666,2021-10-27,2567
214,166.91666666666666,2021-11-27,2568
215,163.25,2019-04-07,2569
215,163.25,2019-05-07,2570
215,163.25,2019-06-07,2571
215,163.25,2019-07-07,2572
215,163.25,2019-08-07,2573
215,163.25,2019-09-07,2574
215,163.25,2019-10-07,2575
215,163.25,2019-11-07,2576
215,163.25,2019-12-07,2577
215,163.25,2020-01-07,2578
215,163.25,2020-02-07,2579
215,163.25,2020-03-07,2580
216,130.83333333333334,2018-10-29,2581
216,130.83333333333334,2018-11-29,2582
216,130.83333333333334,2018-12-29,2583
216,130.83333333333334,2019-01-29,2584
216,130.83333333333334,2019-02-28,2585
216,130.83333333333334,2019-03-29,2586
216,130.83333333333334,2019-04-29,2587
216,130.83333333333334,2019-05-29,2588
216,130.83333333333334,2019-06-29,2589
216,130.83333333333334,2019-07-29,2590
216,130.83333333333334,2019-08-29,2591
216,130.83333333333334,2019-09-29,2592
217,126.91666666666667,2022-09-30,2593
217,126.91666666666667,2022-10-30,2594
217,126.91666666666667,2022-11-30,2595
217,126.91666666666667,2022-12-30,2596
217,126.91666666666667,2023-01-30,2597
217,126.91666666666667,2023-02-28,2598
217,126.91666666666667,2023-03-30,2599
217,126.91666666666667,2023-04-30,2600
217,126.91666666666667,2023-05-30,2601
217,126.91666666666667,2023-06-30,2602
217,126.91666666666667,2023-07-30,2603
217,126.91666666666667,2023-08-30,2604
218,174.83333333333334,2019-03-26,2605
218,174.83333333333334,2019-04-26,2606
218,174.83333333333334,2019-05-26,2607
218,174.83333333333334,2019-06-26,2608
218,174.83333333333334,2019-07-26,2609
218,174.83333333333334,2019-08-26,2610
218,174.83333333333334,2019-09-26,2611
218,174.83333333333334,2019-10-26,2612
218,174.83333333333334,2019-11-26,2613
218,174.83333333333334,2019-12-26,2614
218,174.83333333333334,2020-01-26,2615
218,174.83333333333334,2020-02-26,2616
219,211.66666666666666,2022-10-14,2617
219,211.66666666666666,2022-11-14,2618
219,211.66666666666666,2022-12-14,2619
219,211.66666666666666,2023-01-14,2620
219,211.66666666666666,2023-02-14,2621
219,211.66666666666666,2023-03-14,2622
219,211.66666666666666,2023-04-14,2623
219,211.66666666666666,2023-05-14,2624
219,211.66666666666666,2023-06-14,2625
219,211.66666666666666,2023-07-14,2626
219,211.66666666666666,2023-08-14,2627
219,211.66666666666666,2023-09-14,2628
220,157.41666666666666,2021-10-16,2629
220,157.41666666666666,2021-11-16,2630
220,157.41666666666666,2021-12-16,2631
220,157.41666666666666,2022-01-16,2632
220,157.41666666666666,2022-02-16,2633
220,157.41666666666666,2022-03-16,2634
220,157.41666666666666,2022-04-16,2635
220,157.41666666666666,2022-05-16,2636
220,157.41666666666666,2022-06-16,2637
220,157.41666666666666,2022-07-16,2638
220,157.41666666666666,2022-08-16,2639
220,157.41666666666666,2022-09-16,2640
221,47.333333333333336,2019-11-30,2641
221,47.333333333333336,2019-12-30,2642
221,47.333333333333336,2020-01-30,2643
221,47.333333333333336,2020-02-29,2644
221,47.333333333333336,2020-03-30,2645
221,47.333333333333336,2020-04-30,2646
221,47.333333333333336,2020-05-30,2647
221,47.333333333333336,2020-06-30,2648
221,47.333333333333336,2020-07-30,2649
221,47.333333333333336,2020-08-30,2650
221,47.333333333333336,2020-09-30,2651
221,47.333333333333336,2020-10-30,2652
222,237.16666666666666,2019-06-15,2653
222,237.16666666666666,2019-07-15,2654
222,237.16666666666666,2019-08-15,2655
222,237.16666666666666,2019-09-15,2656
222,237.16666666666666,2019-10-15,2657
222,237.16666666666666,2019-11-15,2658
222,237.16666666666666,2019-12-15,2659
222,237.16666666666666,2020-01-15,2660
222,237.16666666666666,2020-02-15,2661
222,237.16666666666666,2020-03-15,2662
222,237.16666666666666,2020-04-15,2663
222,237.16666666666666,2020-05-15,2664
223,120.25,2019-12-20,2665
223,120.25,2020-01-20,2666
223,120.25,2020-02-20,2667
223,120.25,2020-03-20,2668
223,120.25,2020-04-20,2669
223,120.25,2020-05-20,2670
223,120.25,2020-06-20,2671
223,120.25,2020-07-20,2672
223,120.25,2020-08-20,2673
223,120.25,2020-09-20,2674
223,120.25,2020-10-20,2675
223,120.25,2020-11-20,2676
224,108.41666666666667,2022-08-01,2677
224,108.41666666666667,2022-09-01,2678
224,108.41666666666667,2022-10-01,2679
224,108.41666666666667,2022-11-01,2680
224,108.41666666666667,2022-12-01,2681
224,108.41666666666667,2023-01-01,2682
224,108.41666666666667,2023-02-01,2683
224,108.41666666666667,2023-03-01,2684
224,108.41666666666667,2023-04-01,2685
224,108.41666666666667,2023-05-01,2686
224,108.41666666666667,2023-06-01,2687
224,108.41666666666667,2023-07-01,2688
225,236.91666666666666,2018-02-05,2689
225,236.91666666666666,2018-03-05,2690
225,236.91666666666666,2018-04-05,2691
225,236.91666666666666,2018-05-05,2692
225,236.91666666666666,2018-06-05,2693
225,236.91666666666666,2018-07-05,2694
225,236.91666666666666,2018-08-05,2695
225,236.91666666666666,2018-09-05,2696
225,236.91666666666666,2018-10-05,2697
225,236.91666666666666,2018-11-05,2698
225,236.91666666666666,2018-12-05,2699
225,236.91666666666666,2019-01-05,2700
226,229.16666666666666,2018-02-07,2701
226,229.16666666666666,2018-03-07,2702
226,229.16666666666666,2018-04-07,2703
226,229.16666666666666,2018-05-07,2704
226,229.16666666666666,2018-06-07,2705
226,229.16666666666666,2018-07-07,2706
226,229.16666666666666,2018-08-07,2707
226,229.16666666666666,2018-09-07,2708
226,229.16666666666666,2018-10-07,2709
226,229.16666666666666,2018-11-07,2710
226,229.16666666666666,2018-12-07,2711
226,229.16666666666666,2019-01-07,2712
227,46.666666666666664,2019-03-18,2713
227,46.666666666666664,2019-04-18,2714
227,46.666666666666664,2019-05-18,2715
227,46.666666666666664,2019-06-18,2716
227,46.666666666666664,2019-07-18,2717
227,46.666666666666664,2019-08-18,2718
227,46.666666666666664,2019-09-18,2719
227,46.666666666666664,2019-10-18,2720
227,46.666666666666664,2019-11-18,2721
227,46.666666666666664,2019-12-18,2722
227,46.666666666666664,2020-01-18,2723
227,46.666666666666664,2020-02-18,2724
228,120.41666666666667,2020-11-26,2725
228,120.41666666666667,2020-12-26,2726
228,120.41666666666667,2021-01-26,2727
228,120.41666666666667,2021-02-26,2728
228,120.41666666666667,2021-03-26,2729
228,120.41666666666667,2021-04-26,2730
228,120.41666666666667,2021-05-26,2731
228,120.41666666666667,2021-06-26,2732
228,120.41666666666667,2021-07-26,2733
228,120.41666666666667,2021-08-26,2734
228,120.41666666666667,2021-09-26,2735
228,120.41666666666667,2021-10-26,2736
229,153.08333333333334,2023-01-30,2737
229,153.08333333333334,2023-02-28,2738
229,153.08333333333334,2023-03-30,2739
229,153.08333333333334,2023-04-30,2740
229,153.08333333333334,2023-05-30,2741
229,153.08333333333334,2023-06-30,2742
229,153.08333333333334,2023-07-30,2743
229,153.08333333333334,2023-08-30,2744
229,153.08333333333334,2023-09-30,2745
229,153.08333333333334,2023-10-30,2746
229,153.08333333333334,2023-11-30,2747
229,153.08333333333334,2023-12-30,2748
230,140.33333333333334,2018-04-28,2749
230,140.33333333333334,2018-05-28,2750
